CustomerID,City,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,CLTV,Churn Reason
2839-RFSQE,Rancho Mirage,Female,No,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.65,41.3,Yes,3845,Competitor offered more data
0968-GSIKN,Thousand Palms,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.8,70.8,Yes,3901,Competitor made better offer
1965-DDBWU,Twentynine Palms,Male,No,No,No,16,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),89.05,1424.8,Yes,5953,Competitor made better offer
9057-SIHCH,Twentynine Palms,Female,No,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.6,289.79999999999995,Yes,3260,Price too high
6771-XWBDM,White Water,Female,No,Yes,No,57,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),104.5,5956.5,Yes,4471,Product dissatisfaction
8601-QACRS,Apple Valley,Female,No,No,No,5,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.6,253.0,Yes,2353,Service dissatisfaction
2391-SOORI,Big Bear City,Male,No,No,Yes,4,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,49.35,197.4,Yes,5858,Lack of self-service on Website
2645-QTLMB,Bloomington,Male,No,No,No,7,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.25,659.75,Yes,5267,Network reliability
4806-HIPDW,Calimesa,Female,No,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,68.95,68.95,Yes,5644,Limited range of services
4424-TKOPW,Crestline,Male,Yes,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.85,187.7,Yes,4998,Lack of affordable download/upload speed
8443-ZRDBZ,Fontana,Male,No,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.05,304.2,Yes,3685,Long distance charges
9136-ALYBR,Fontana,Male,No,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.45,24.45,Yes,2121,Extra data charges
7479-NITWS,Green Valley Lake,Male,No,No,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),89.35,625.4499999999999,Yes,4154,Price too high
2959-MJHIC,Hinkley,Male,No,Yes,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.35,321.4,Yes,4167,Product dissatisfaction
4201-JMNGR,Lucerne Valley,Female,Yes,No,No,1,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,55.8,55.8,Yes,5527,Service dissatisfaction
5960-WPXQM,Newberry Springs,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.05,79.05,Yes,3555,Lack of self-service on Website
0684-AOSIH,Oro Grande,Male,No,Yes,No,1,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.0,95.0,Yes,4489,Network reliability
8260-NGFNY,Phelan,Female,No,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,25.2,25.2,Yes,3196,Don't know
1866-RZZQS,Redlands,Male,Yes,No,No,41,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.4,4034.4,Yes,2169,Competitor had better devices
8631-NBHFZ,Running Springs,Male,Yes,Yes,No,66,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),79.4,5240.400000000001,Yes,5910,Competitor offered higher download speeds
4958-XCBDQ,Victorville,Male,Yes,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.4,3549.0,Yes,3689,Competitor offered more data
8337-UPOAQ,Wrightwood,Male,Yes,Yes,No,10,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,89.8,898.0,Yes,5124,Competitor made better offer
1725-IQNIY,San Bernardino,Male,No,Yes,No,54,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),109.75,5926.5,Yes,6274,Competitor had better devices
6598-RFFVI,San Bernardino,Male,No,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.3,38.6,Yes,2279,Competitor had better devices
6712-OAWRH,San Bernardino,Female,Yes,No,No,26,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.25,2372.5,Yes,5154,Competitor offered higher download speeds
8614-VGMMV,Riverside,Female,No,No,No,15,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.1,736.5,Yes,5209,Competitor offered higher download speeds
2930-UOTMB,Riverside,Female,No,No,No,31,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),65.25,2022.75,Yes,4403,Competitor offered higher download speeds
5914-DVBWJ,Riverside,Female,Yes,No,No,18,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,85.45,1538.1000000000001,Yes,5145,Competitor offered more data
2533-QVMSK,March Air Reserve Base,Male,No,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,94.1,5740.099999999999,Yes,6295,Competitor offered more data
8644-XLFBW,Lake Elsinore,Male,Yes,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.65,71.65,Yes,5674,Competitor offered more data
8625-AZYZY,Anza,Male,No,Yes,No,24,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.65,2511.6000000000004,Yes,4734,Competitor made better offer
9306-CPCBC,Moreno Valley,Female,No,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.25,222.75,Yes,3207,Competitor made better offer
1833-VGRUM,Perris,Female,Yes,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.2,74.2,Yes,4684,Price too high
8374-XGEJJ,Temecula,Male,Yes,Yes,No,43,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.0,4343.0,Yes,3123,Product dissatisfaction
2656-TABEH,Temecula,Male,No,Yes,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.2,400.8,Yes,2650,Service dissatisfaction
6946-LMSQS,Temecula,Male,Yes,Yes,No,25,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,89.05,2226.25,Yes,2673,Lack of self-service on Website
2325-ZUSFD,Irvine,Female,No,Yes,No,57,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),70.1,3995.7,Yes,4669,Network reliability
3932-CMDTD,Foothill Ranch,Female,No,No,No,4,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,105.65,422.6,Yes,4663,Limited range of services
4039-HEUNW,Irvine,Male,Yes,Yes,No,36,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.5,3474.0,Yes,4652,Lack of affordable download/upload speed
0812-WUPTB,Corona Del Mar,Male,Yes,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,70.85,70.85,Yes,3022,Long distance charges
3594-UVONA,Costa Mesa,Female,No,No,No,35,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),85.95,3008.25,Yes,3833,Extra data charges
0004-TLHLJ,Costa Mesa,Male,No,No,No,4,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,73.9,295.6,Yes,4479,Price too high
5089-IFSDP,Huntington Beach,Female,No,Yes,No,58,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.45,6348.1,Yes,6424,Product dissatisfaction
4817-VYYWS,Silverado,Female,No,No,No,30,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.2,3006.0,Yes,3598,Service dissatisfaction
1396-QWFBJ,Rancho Santa Margarita,Female,No,Yes,No,21,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.05,1555.05,Yes,5630,Lack of self-service on Website
5299-SJCZT,Ladera Ranch,Male,No,No,No,3,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),101.55,304.65,Yes,4480,Network reliability
2403-BCASL,Santa Ana,Male,Yes,Yes,No,41,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,111.95,4589.95,Yes,3711,Don't know
2898-LSJGD,Santa Ana,Female,No,Yes,No,21,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,55.95,1174.95,Yes,5531,Attitude of service provider
7359-PTSXY,Tustin,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.75,45.75,Yes,3531,Attitude of support person
4503-BDXBD,Anaheim,Male,No,No,No,11,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,74.95,824.45,Yes,4251,Attitude of support person
6086-ESGRL,Brea,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),80.15,80.15,Yes,3947,Attitude of support person
3886-CERTZ,Fullerton,Female,No,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,109.25,7866.0,Yes,4261,Attitude of service provider
5759-RCVCB,Orange,Female,No,No,No,3,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),35.2,105.60000000000001,Yes,5450,Attitude of service provider
6372-RFVNS,Placentia,Female,No,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,78.8,78.8,Yes,5075,Attitude of service provider
8938-UMKPI,Corona,Female,No,No,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.4,5000.8,Yes,4804,Attitude of support person
0991-BRRFB,Corona,Male,No,No,No,18,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,49.4,889.1999999999999,Yes,4028,Deceased
3871-IKPYH,Camarillo,Male,Yes,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.1,69.1,Yes,2767,Moved
6319-IEJWJ,Camarillo,Male,No,Yes,No,20,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.2,1804.0,Yes,2058,Moved
9025-AOMKI,Carpinteria,Female,No,No,No,6,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),93.55,561.3,Yes,5617,Moved
5275-SQEIZ,Ojai,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,80.85,80.85,Yes,3096,Competitor had better devices
7716-YTYHG,Oxnard,Female,No,Yes,No,48,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Mailed check,82.05,3938.3999999999996,Yes,3365,Competitor offered higher download speeds
4390-KYULV,Piru,Male,No,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.55,61.650000000000006,Yes,4115,Competitor offered more data
1304-NECVQ,Somis,Female,Yes,No,No,2,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.55,157.1,Yes,5203,Competitor made better offer
8945-GRKHX,Santa Barbara,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,78.65,78.65,Yes,2728,Competitor had better devices
6959-UWKHF,Alpaugh,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,42.9,42.9,Yes,4895,Competitor had better devices
3815-SLMEF,Avenal,Female,No,No,No,3,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,34.25,102.75,Yes,2802,Competitor offered higher download speeds
5154-VEKBL,Bodfish,Female,No,No,No,9,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,58.5,526.5,Yes,3032,Competitor offered higher download speeds
5655-JSMZM,Coalinga,Male,Yes,No,No,49,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.2,4713.8,Yes,5904,Competitor offered higher download speeds
4505-EXZHB,Ducor,Female,Yes,No,No,6,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,74.4,446.40000000000003,Yes,3964,Competitor offered more data
4587-VVTOX,Frazier Park,Female,No,Yes,No,6,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.3,631.8,Yes,4163,Competitor offered more data
4652-NNHNY,Fellows,Male,No,Yes,No,16,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),73.85,1181.6,Yes,3226,Don't know
8972-HJWNV,Huron,Female,Yes,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.55,591.85,Yes,5245,Competitor made better offer
8515-OCTJS,Lemoore,Female,No,No,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.75,618.75,Yes,4931,Competitor made better offer
2860-RANUS,Mc Kittrick,Female,Yes,No,No,20,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),85.8,1716.0,Yes,3336,Price too high
5261-QSHQM,Maricopa,Female,No,No,No,4,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.45,97.8,Yes,4909,Product dissatisfaction
8868-WOZGU,Porterville,Male,No,No,No,28,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.7,2959.6,Yes,2464,Service dissatisfaction
1334-FJSVR,Sequoia National Park,Male,No,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.25,24.25,Yes,2846,Lack of self-service on Website
7625-XCQRH,Strathmore,Female,No,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.5,841.5,Yes,2291,Network reliability
1731-TVIUK,Tipton,Female,No,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,93.5,374.0,Yes,4554,Limited range of services
0406-BPDVR,Visalia,Female,Yes,Yes,No,54,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),101.5,5481.0,Yes,6405,Lack of affordable download/upload speed
0618-XWMSS,Wasco,Male,No,No,No,28,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.9,2097.2000000000003,Yes,5392,Long distance charges
5276-KQWHG,Woody,Female,Yes,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.6,139.2,Yes,4596,Extra data charges
2565-JSLRY,Bakersfield,Male,No,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.05,24.05,Yes,3162,Price too high
6689-KXGBO,San Luis Obispo,Female,No,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,50.55,50.55,Yes,3420,Product dissatisfaction
6615-NGGZJ,Buellton,Male,No,No,No,14,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.55,1407.7,Yes,5224,Service dissatisfaction
4255-DDUOU,Casmalia,Female,No,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.5,20.5,Yes,2398,Lack of self-service on Website
2984-MIIZL,Guadalupe,Male,No,No,No,4,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.8,299.2,Yes,5882,Network reliability
5590-YRFJT,Lompoc,Female,No,Yes,No,20,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.45,489.0,Yes,3298,Don't know
3677-TNKIO,Templeton,Female,No,No,No,14,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),71.0,994.0,Yes,3228,Don't know
9667-EQRXU,Boron,Female,Yes,No,No,30,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,40.3,1209.0,Yes,3016,Don't know
3329-WDIOK,Edwards,Female,No,No,No,3,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.6,151.8,Yes,4800,Poor expertise of online support
2873-ZLIWT,Inyokern,Female,No,Yes,No,40,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,84.85,3394.0,Yes,5764,Poor expertise of phone support
3415-TAILE,Johannesburg,Female,No,Yes,Yes,2,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,65.7,131.4,Yes,4265,Competitor had better devices
1915-IOFGU,Keene,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.5,70.5,Yes,4123,Competitor offered higher download speeds
3045-XETSH,Lake Hughes,Female,No,No,No,10,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,94.85,948.5,Yes,3074,Competitor offered more data
7239-HZZCX,Lancaster,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,19.75,Yes,4851,Competitor made better offer
7683-CBDKJ,Palmdale,Male,No,Yes,Yes,14,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,65.45,916.3000000000001,Yes,2881,Competitor had better devices
0946-CLJTI,Palmdale,Male,Yes,Yes,No,58,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.7,5724.6,Yes,4662,Competitor had better devices
0628-CNQRM,Ridgecrest,Male,No,Yes,No,22,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),67.5,1485.0,Yes,3378,Don't know
7665-TOALD,Trona,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.6,69.6,Yes,2412,Competitor offered higher download speeds
0112-QWPNC,Valyermo,Male,No,Yes,No,49,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,84.35,4133.15,Yes,6452,Competitor offered higher download speeds
0324-BRPCJ,Palmdale,Female,Yes,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.2,6813.6,Yes,4481,Competitor offered more data
2777-PHDEI,Ahwahnee,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,78.05,78.05,Yes,3458,Competitor offered more data
1196-AMORA,Big Creek,Male,No,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,73.6,515.1999999999999,Yes,2679,Competitor offered more data
4282-YMKNA,Biola,Female,No,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.75,672.75,Yes,5003,Competitor made better offer
5356-RHIPP,Dinuba,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.2,20.2,Yes,5355,Competitor made better offer
9189-JWSHV,Helm,Female,Yes,Yes,No,24,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.55,2245.2,Yes,4937,Price too high
0746-JTRFU,Kingsburg,Male,No,No,No,2,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,25.05,50.1,Yes,4810,Product dissatisfaction
0576-WNXXC,Parlier,Male,Yes,Yes,No,27,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,95.55,2579.85,Yes,2999,Service dissatisfaction
4628-CTTLA,Sanger,Male,No,No,No,57,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,39.3,2240.1,Yes,4917,Lack of self-service on Website
2876-VBBBL,Shaver Lake,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.25,20.25,Yes,2783,Network reliability
6834-NXDCA,South Dos Palos,Female,No,No,No,13,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,23.9,310.7,Yes,2967,Limited range of services
5597-GLBUC,Squaw Valley,Female,No,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,85.45,85.45,Yes,4931,Lack of affordable download/upload speed
2748-MYRVK,Fresno,Female,No,No,No,63,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),99.9,6293.700000000001,Yes,4776,Long distance charges
4822-YCXMX,Fresno,Male,No,No,No,25,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.8,2120.0,Yes,4203,Extra data charges
9821-POOTN,Fresno,Male,No,Yes,No,35,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.2,2632.0,Yes,4639,Price too high
6559-ILWKJ,Fresno,Male,No,Yes,No,71,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Electronic check,49.35,3503.85,Yes,4879,Product dissatisfaction
4229-CZMLL,Salinas,Male,No,No,No,6,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.9,449.40000000000003,Yes,4160,Service dissatisfaction
3663-MITLP,Marina,Female,No,No,No,15,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.25,1518.75,Yes,3968,Lack of self-service on Website
9025-ZRPVR,Pacific Grove,Male,No,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.95,170.54999999999998,Yes,5403,Network reliability
3285-UCQVC,Seaside,Female,No,No,No,37,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),28.6,1058.2,Yes,4429,Don't know
5482-PLVPE,Daly City,Female,Yes,No,No,2,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,24.35,48.7,Yes,3278,Competitor had better devices
4902-OHLSK,Half Moon Bay,Female,Yes,No,No,29,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,98.65,2860.8500000000004,Yes,4235,Competitor offered higher download speeds
0495-ZBNGW,Loma Mar,Male,Yes,Yes,No,5,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.9,399.5,Yes,4324,Competitor offered more data
2357-COQEK,Atherton,Female,Yes,No,No,28,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,103.3,2892.4,Yes,4136,Competitor made better offer
3737-GCSPV,Millbrae,Female,No,Yes,No,11,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),96.2,1058.2,Yes,3101,Competitor had better devices
4088-YLDSU,Redwood City,Male,No,Yes,No,55,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,104.15,5728.25,Yes,4369,Competitor had better devices
